v1,fips,cum_cases,cum_deaths,cases,deaths,date,state,week_case_diff,week_death_diff,week_case_growth,week_death_growth,day_case_diff,day_death_diff,day_case_growth,day_death_growth
4761,34,75317,3518,4287,362,16apr2020,New Jersey,10.09786119035422,7.506042178518122,-.0461382076572043,.4481442411062657,8.363575702750637,5.89440283426485,.6641862964939005,.0307716586667537
4816,34,78467,3840,3150,322,17apr2020,New Jersey,10.08079656750654,7.554334823725748,-.0335190106211503,.3950429189281834,8.055475141757274,5.777652323222656,-.3081005609933634,-.116750511042194
4871,34,81420,4070,2953,230,18apr2020,New Jersey,10.05492025629634,7.543273346705446,-.0320548396737141,.3450897696035025,7.990915463091325,5.442417710521793,-.0645596786659484,-.3352346127008632
4926,34,85301,4202,3881,132,19apr2020,New Jersey,10.0627110580841,7.52456122628536,-.0374117858854373,.2563382051257941,8.264105763728956,4.890349128221754,.2731903006376308,-.5520685823000395
4981,34,88806,4377,3505,175,20apr2020,New Jersey,10.09505787401123,7.567862605463882,.0305149624743155,.2961588985765147,8.16223106548118,5.170483995038151,-.1018746982477765,.2801348668163977
1682,35,0,0,0,0,20feb2020,New Mexico,0,0,0,0,0,0,0,0
1737,35,0,0,0,0,21feb2020,New Mexico,0,0,0,0,0,0,0,0
1792,35,0,0,0,0,22feb2020,New Mexico,0,0,0,0,0,0,0,0
1847,35,0,0,0,0,23feb2020,New Mexico,0,0,0,0,0,0,0,0
1902,35,0,0,0,0,24feb2020,New Mexico,0,0,0,0,0,0,0,0
1957,35,0,0,0,0,25feb2020,New Mexico,0,0,0,0,0,0,0,0
2012,35,0,0,0,0,26feb2020,New Mexico,0,0,0,0,0,0,0,0
2067,35,0,0,0,0,27feb2020,New Mexico,0,0,0,0,0,0,0,0
2122,35,0,0,0,0,28feb2020,New Mexico,0,0,0,0,0,0,0,0
2177,35,0,0,0,0,29feb2020,New Mexico,0,0,0,0,0,0,0,0
2232,35,0,0,0,0,01mar2020,New Mexico,0,0,0,0,0,0,0,0
2287,35,0,0,0,0,02mar2020,New Mexico,0,0,0,0,0,0,0,0
2342,35,0,0,0,0,03mar2020,New Mexico,0,0,0,0,0,0,0,0
2397,35,0,0,0,0,04mar2020,New Mexico,0,0,0,0,0,0,0,0
2452,35,0,0,0,0,05mar2020,New Mexico,0,0,0,0,0,0,0,0
2507,35,0,0,0,0,06mar2020,New Mexico,0,0,0,0,0,0,0,0
2562,35,0,0,0,0,07mar2020,New Mexico,0,0,0,0,0,0,0,0
2617,35,0,0,0,0,08mar2020,New Mexico,0,0,0,0,0,0,0,0
2672,35,0,0,0,0,09mar2020,New Mexico,0,0,0,0,0,0,0,0
2727,35,0,0,0,0,10mar2020,New Mexico,0,0,0,0,0,0,0,0
2782,35,4,0,4,0,11mar2020,New Mexico,1.6094379124341,0,1.6094379124341,0,1.6094379124341,0,1.6094379124341,0
2837,35,6,0,2,0,12mar2020,New Mexico,1.945910149055313,0,1.945910149055313,0,1.09861228866811,0,-.5108256237659905,0
2892,35,10,0,4,0,13mar2020,New Mexico,2.397895272798371,0,2.397895272798371,0,1.6094379124341,0,.5108256237659905,0
2947,35,13,0,3,0,14mar2020,New Mexico,2.639057329615258,0,2.639057329615258,0,1.386294361119891,0,-.2231435513142097,0
3002,35,17,0,4,0,15mar2020,New Mexico,2.890371757896165,0,2.890371757896165,0,1.6094379124341,0,.2231435513142097,0
3057,35,21,0,4,0,16mar2020,New Mexico,3.091042453358316,0,3.091042453358316,0,1.6094379124341,0,0,0
3112,35,23,0,2,0,17mar2020,New Mexico,3.178053830347946,0,3.178053830347946,0,1.09861228866811,0,-.5108256237659905,0
3167,35,28,0,5,0,18mar2020,New Mexico,3.218875824868201,0,1.6094379124341,0,1.791759469228055,0,.6931471805599452,0
3222,35,35,0,7,0,19mar2020,New Mexico,3.401197381662155,0,1.455287232606842,0,2.079441541679836,0,.2876820724517808,0
3277,35,43,0,8,0,20mar2020,New Mexico,3.526360524616162,0,1.128465251817791,0,2.19722457733622,0,.1177830356563838,0
3332,35,57,0,14,0,21mar2020,New Mexico,3.80666248977032,0,1.167605160155061,0,2.70805020110221,0,.5108256237659905,0
3387,35,65,0,8,0,22mar2020,New Mexico,3.891820298110626,0,1.001448540214462,0,2.19722457733622,0,-.5108256237659905,0
3442,35,83,0,18,0,23mar2020,New Mexico,4.143134726391533,0,1.052092273033217,0,2.94443897916644,0,.7472144018302207,0
3497,35,100,0,17,0,24mar2020,New Mexico,4.356708826689592,0,1.178654996341646,0,2.890371757896165,0,-.0540672212702757,0
3552,35,113,1,13,1,25mar2020,New Mexico,4.454347296253507,.6931471805599453,1.235471471385307,.6931471805599453,2.639057329615258,.6931471805599453,-.2513144282809061,.6931471805599453
3607,35,136,1,23,0,26mar2020,New Mexico,4.624972813284271,.6931471805599453,1.223775431622115,.6931471805599453,3.178053830347946,0,.5389965007326873,-.6931471805599453
3662,35,191,1,55,0,27mar2020,New Mexico,5.003946305945459,.6931471805599453,1.477585781329298,.6931471805599453,4.02535169073515,0,.8472978603872039,0
3717,35,210,2,19,1,28mar2020,New Mexico,5.03695260241363,1.09861228866811,1.23029011264331,1.09861228866811,2.995732273553991,.6931471805599453,-1.029619417181159,.6931471805599453
3772,35,237,2,27,0,29mar2020,New Mexico,5.153291594497779,1.09861228866811,1.261471296387153,1.09861228866811,3.332204510175204,0,.336472236621213,-.6931471805599453
3827,35,282,4,45,2,30mar2020,New Mexico,5.298317366548036,1.6094379124341,1.155182640156504,1.6094379124341,3.828641396489095,1.09861228866811,.4964368863138913,1.09861228866811
3882,35,315,5,33,1,31mar2020,New Mexico,5.375278407684165,1.791759469228055,1.018569580994574,1.791759469228055,3.526360524616162,.6931471805599453,-.3022808718729335,-.4054651081081645
3937,35,363,6,48,1,01apr2020,New Mexico,5.525452939131783,1.791759469228055,1.071105642878276,1.09861228866811,3.891820298110626,.6931471805599453,.3654597734944649,0
3992,35,403,7,40,1,02apr2020,New Mexico,5.590986980510857,1.945910149055313,.9660141672265858,1.252762968495368,3.713572066704308,.6931471805599453,-.1782482314063185,0
4047,35,495,10,92,3,03apr2020,New Mexico,5.720311776607412,2.302585092994046,.7163654706619527,1.609437912434101,4.532599493153256,1.386294361119891,.8190274264489483,.6931471805599453
4102,35,544,11,49,1,04apr2020,New Mexico,5.814130531825066,2.302585092994046,.7771779294114367,1.203972804325936,3.912023005428146,.6931471805599453,-.6205764877251103,-.6931471805599453
4157,35,624,12,80,1,05apr2020,New Mexico,5.961005339623274,2.397895272798371,.8077137451254943,1.299282984130261,4.394449154672439,.6931471805599453,.4824261492442932,0
4212,35,686,12,62,0,06apr2020,New Mexico,6.003887067106539,2.19722457733622,.7055697005585024,.5877866649021193,4.143134726391533,0,-.2513144282809066,-.6931471805599453
4267,35,794,13,108,1,07apr2020,New Mexico,6.173786103901937,2.19722457733622,.7985076962177713,.4054651081081646,4.691347882229143,.6931471805599453,.5482131558376109,.6931471805599453
4322,35,865,16,71,3,08apr2020,New Mexico,6.220590170099739,2.397895272798371,.6951372309679558,.6061358035703157,4.276666119016055,1.386294361119891,-.4146817632130881,.6931471805599453
4377,35,989,17,124,1,09apr2020,New Mexico,6.375024819828097,2.397895272798371,.7840378393172402,.4519851237430574,4.828313737302302,.6931471805599453,.5516476182862462,-.6931471805599453
4432,35,1090,19,101,2,10apr2020,New Mexico,6.39024066706535,2.302585092994046,.6699288904579381,0,4.624972813284271,1.09861228866811,-.2033409240180308,.4054651081081645
4487,35,1174,20,84,1,11apr2020,New Mexico,6.447305862541213,2.302585092994046,.6331753307161465,0,4.442651256490317,.6931471805599453,-.182321556793954,-.4054651081081645
4542,35,1245,26,71,6,12apr2020,New Mexico,6.432940092739179,2.70805020110221,.4719347531159057,.3101549283038394,4.276666119016055,1.945910149055313,-.1659851374742614,1.252762968495368
4597,35,1345,31,100,5,13apr2020,New Mexico,6.492239835020471,2.995732273553991,.4883527679139323,.7985076962177713,4.61512051684126,1.791759469228055,.3384543978252044,-.1541506798272583
4652,35,1407,36,62,5,14apr2020,New Mexico,6.419994928147142,3.178053830347946,.2462088242452056,.9808292530117262,4.143134726391533,1.791759469228055,-.4719857904497271,0
4707,35,1484,36,77,0,15apr2020,New Mexico,6.429719478039138,3.044522437723423,.2091293079393983,.6466271649250523,4.356708826689592,0,.2135741002980591,-1.791759469228055
4762,35,1597,44,113,8,16apr2020,New Mexico,6.411818267709897,3.332204510175204,.0367934478818004,.9343092373768331,4.736198448394496,2.19722457733622,.379489621704904,2.19722457733622
4817,35,1711,51,114,7,17apr2020,New Mexico,6.432940092739179,3.49650756146648,.0426994256738293,1.193922468472434,4.74493212836325,2.079441541679836,.0087336799687545,-.1177830356563838
4872,35,1798,53,87,2,18apr2020,New Mexico,6.437751649736401,3.526360524616162,-.0095542128048116,1.223775431622116,4.477336814478207,1.09861228866811,-.2675953138850433,-.980829253011726
4927,35,1845,55,47,2,19apr2020,New Mexico,6.398594934535208,3.401197381662155,-.0343451582039718,.6931471805599454,3.871201010907891,1.09861228866811,-.6061358035703157,0
4982,35,1971,58,126,3,20apr2020,New Mexico,6.440946540632921,3.332204510175204,-.0512932943875501,.336472236621213,4.844187086458591,1.386294361119891,.9729860755507,.2876820724517808
1683,36,0,0,0,0,20feb2020,New York,0,0,0,0,0,0,0,0
1738,36,0,0,0,0,21feb2020,New York,0,0,0,0,0,0,0,0
1793,36,0,0,0,0,22feb2020,New York,0,0,0,0,0,0,0,0
1848,36,0,0,0,0,23feb2020,New York,0,0,0,0,0,0,0,0
1903,36,0,0,0,0,24feb2020,New York,0,0,0,0,0,0,0,0
1958,36,0,0,0,0,25feb2020,New York,0,0,0,0,0,0,0,0
2013,36,0,0,0,0,26feb2020,New York,0,0,0,0,0,0,0,0
2068,36,0,0,0,0,27feb2020,New York,0,0,0,0,0,0,0,0
2123,36,0,0,0,0,28feb2020,New York,0,0,0,0,0,0,0,0
2178,36,0,0,0,0,29feb2020,New York,0,0,0,0,0,0,0,0
2233,36,1,0,1,0,01mar2020,New York,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0
2288,36,1,0,0,0,02mar2020,New York,.6931471805599453,0,.6931471805599453,0,0,0,-.6931471805599453,0
2343,36,2,0,1,0,03mar2020,New York,1.09861228866811,0,1.09861228866811,0,.6931471805599453,0,.6931471805599453,0
2398,36,11,0,9,0,04mar2020,New York,2.484906649788,0,2.484906649788,0,2.302585092994046,0,1.609437912434101,0
2453,36,22,0,11,0,05mar2020,New York,3.13549421592915,0,3.13549421592915,0,2.484906649788,0,.1823215567939545,0
2508,36,44,0,22,0,06mar2020,New York,3.80666248977032,0,3.80666248977032,0,3.13549421592915,0,.6505875661411493,0
2563,36,89,0,45,0,07mar2020,New York,4.499809670330265,0,4.499809670330265,0,3.828641396489095,0,.6931471805599454,0
2618,36,106,0,17,0,08mar2020,New York,4.663439094112067,0,3.970291913552122,0,2.890371757896165,0,-.9382696385929306,0
2673,36,142,0,36,0,09mar2020,New York,4.955827057601261,0,4.262679877041315,0,3.610917912644224,0,.7205461547480598,0
2728,36,173,0,31,0,10mar2020,New York,5.147494476813453,0,4.048882188145343,0,3.465735902799727,0,-.1451820098444978,0
2783,36,217,0,44,0,11mar2020,New York,5.332718793265369,0,2.847812143477368,0,3.80666248977032,0,.3409265869705931,0
2838,36,326,0,109,0,12mar2020,New York,5.720311776607412,0,2.584817560678262,0,4.700480365792417,0,.8938178760220969,0
2893,36,421,0,95,0,13mar2020,New York,5.934894195619588,0,2.128231705849268,0,4.564348191467836,0,-.1361321743245805,0
2948,36,610,2,189,2,14mar2020,New York,6.257667587882639,1.09861228866811,1.757857917552374,1.09861228866811,5.247024072160486,1.09861228866811,.6826758806926501,1.09861228866811
3003,36,732,6,122,4,15mar2020,New York,6.440946540632921,1.945910149055313,1.777507446520854,1.945910149055313,4.812184355372417,1.6094379124341,-.4348397167880691,.5108256237659905
3058,36,950,10,218,4,16mar2020,New York,6.695798917058491,2.397895272798371,1.73997185945723,2.397895272798371,5.389071729816501,1.6094379124341,.5768873744440839,0
3113,36,1375,18,425,8,17mar2020,New York,7.092573715974678,2.94443897916644,1.945079239161226,2.94443897916644,6.054439346269371,2.19722457733622,.6653676164528699,.5877866649021193
3168,36,2387,32,1012,14,18mar2020,New York,7.682943169878292,3.49650756146648,2.350224376612923,3.49650756146648,6.920671504248683,2.70805020110221,.8662321579793124,.5108256237659905
3223,36,4161,39,1774,7,19mar2020,New York,8.252185436003328,3.688879454113936,2.531873659395917,3.688879454113936,7.481555701909516,2.079441541679836,.5608841976608332,-.6286086594223743
3278,36,7113,68,2952,29,20mar2020,New York,8.808817483100642,4.23410650459726,2.873923287481054,4.23410650459726,7.990576881743923,3.401197381662155,.5090211798344066,1.32175583998232
3333,36,10371,95,3258,27,21mar2020,New York,9.186252576447092,4.543294782270004,2.928584988564453,3.444682493601894,8.089175678837561,3.332204510175204,.0985987970936382,-.0689928714869517
3388,36,15188,142,4817,47,22mar2020,New York,9.578934005308442,4.919980925828125,3.137987464675521,2.974070776772812,8.480114183174816,3.871201010907891,.3909385043372549,.5389965007326873
3443,36,20899,183,5711,41,23mar2020,New York,9.900984422318009,5.159055299214529,3.205185505259518,2.761160026416158,8.650324504019419,3.737669618283368,.1702103208446033,-.1335313926245227
3498,36,25704,264,4805,81,24mar2020,New York,10.09946543577757,5.509388336627977,3.006891719802891,2.564949357461537,8.477620416296414,4.406719247264253,-.1727040877230053,.6690496289808849
3553,36,33117,381,7413,117,25mar2020,New York,10.33302719608547,5.857933154483459,2.650084026207176,2.361425593016979,8.911125383710678,4.770684624465665,.4335049674142635,.3639653772014118
3608,36,39058,502,5941,121,26mar2020,New York,10.46018479995818,6.139884552226255,2.207999363954848,2.451005098112319,8.689801056022553,4.804021044733257,-.2213243276881247,.0333364202675916
3663,36,44746,645,5688,143,27mar2020,New York,10.53566317610459,6.359573868672378,1.726845693003948,2.125467364075118,8.646289764750648,4.969813299576001,-.0435112912719049,.165792254842744
3718,36,53517,935,8771,290,28mar2020,New York,10.67236816918151,6.734591659972948,1.48611559273442,2.191296877702944,9.079320109537779,5.673323267171493,.4330303447871309,.7035099675954921
3773,36,59783,1180,6266,245,29mar2020,New York,10.70539944788746,6.946013991099227,1.12646544257902,2.026033065271102,8.743053050224676,5.505331535932362,-.3362670593131032,-.1679917312391304
3828,36,67504,1512,7721,332,30mar2020,New York,10.74948456719028,7.1929342212158,.8485001448722738,2.033878922001271,8.951828676824181,5.808142489980444,.2087756265995058,.3028109540480814
3883,36,76211,1929,8707,417,31mar2020,New York,10.82988701855857,7.418180822726788,.7304215827810019,1.90879248609881,9.071997422354437,6.035481432524756,.1201687455302558,.2273389425443124
3938,36,84364,2415,8153,486,01apr2020,New York,10.84443187184894,7.618251097876695,.5114046757634725,1.760317943393236,9.006263883379198,6.18826412308259,-.0657335389752394,.1527826905578333
3993,36,93360,2963,8996,548,02apr2020,New York,10.90233475301466,7.808729306744399,.4421499530564859,1.668844754518144,9.104646467417119,6.30809844150953,.0983825840379211,.1198343184269408
4048,36,103689,3716,10329,753,03apr2020,New York,10.98434311961498,8.030084094267563,.4486799435103883,1.670510225595185,9.242807562113684,6.625392368007956,.1381610946965655,.3172939264984258
4103,36,115963,4535,12274,819,04apr2020,New York,11.0420734759691,8.188966863648876,.3697053067875853,1.454375203675927,9.41531995266272,6.709304340258298,.172512390549036,.0839119722503421
4158,36,124085,5335,8122,800,05apr2020,New York,11.07136156543594,8.332308352219117,.3659621175484773,1.38629436111989,9.002454823050954,6.68586094706836,-.4128651296117667,-.0234433931899387
4213,36,133389,6149,9304,814,06apr2020,New York,11.09568125482577,8.442038517815478,.3461966876354854,1.249104296599678,9.13830716907635,6.703188113240863,.1358523460253966,.0173271661725032
4268,36,141703,7185,8314,1036,07apr2020,New York,11.08969854568331,8.567315800819449,.2598115271247341,1.149134978092661,9.025816391627028,6.944087208229528,-.112490777449322,.2408990949886647
4323,36,151271,8138,9568,953,08apr2020,New York,11.1110738204319,8.652423140676342,.2666419485829596,1.034172042799647,9.166283985779263,6.860663671448287,.1404675941522342,-.0834235367812406
4378,36,162036,9166,10765,1028,09apr2020,New York,11.1371696332187,8.73294952429643,.2348348802040423,.9242202175520307,9.284148299120902,6.936342735834049,.1178643133416397,.0756790643857626
4433,36,172830,10162,10794,996,10apr2020,New York,11.1439176398724,8.771370185310619,.1595745202574221,.7412860910430563,9.286838342948908,6.904750769961838,.0026900438280055,-.0315919658722112
4488,36,182990,11159,10160,997,11apr2020,New York,11.11286572152062,8.798605650854423,.0707922455515178,.6096387872055473,9.226312141485881,6.905753276311464,-.060526201463027,.001002506349626
4543,36,191425,12116,8435,957,12apr2020,New York,11.11752454261966,8.822027322685583,.046162977183716,.4897189704664662,9.040263541598666,6.86484777797086,-.186048599887215,-.0409054983406039
4598,36,197973,12998,6548,882,13apr2020,New York,11.07573746466612,8.832003931256271,-.0199437901596529,.3899654134407928,8.787067645218054,6.78332520060396,-.2531958963806122,-.0815225773669006
4653,36,205375,14001,7402,1003,14apr2020,New York,11.06151588985299,8.827174771362785,-.0281826558303102,.2598589705433358,8.909640602443098,6.911747300251674,.122572957225044,.1284220996477146
4708,36,217130,14937,11755,936,15apr2020,New York,11.09528655593036,8.824677891164198,-.0157872645015438,.1722547504878555,9.372119027538808,6.842683282238422,.4624784250957106,-.0690640180132522
4763,36,225761,15669,8631,732,16apr2020,New York,11.06234792154959,8.780172651227646,-.0748217116691094,.0472231269312164,9.063231506937971,6.597145701886651,-.3088875206008375,-.2455375803517708
4818,36,233293,16473,7532,804,17apr2020,New York,11.00980342558927,8.750207862525711,-.1341142142831302,-.0211623227849085,8.927048647825695,6.690842277418564,-.1361828591122762,.0936965755319124
4873,36,240542,17141,7249,668,18apr2020,New York,10.96046154137522,8.696677393390031,-.1524041801453944,-.101928257464392,8.888756747848721,6.505784060128229,-.0382918999769739,-.1850582172903348
4928,36,246741,17793,6199,652,19apr2020,New York,10.92083555437327,8.644354337032917,-.1966889882463807,-.1776729856526664,8.732304571033183,6.481577129276431,-.156452176815538,-.0242069308517978
4983,36,251608,18412,4867,619,20apr2020,New York,10.88997576339953,8.596928159435091,-.185761701266582,-.2350757718211796,8.490438454107418,6.429719478039138,-.241866116925765,-.0518576512372935
1684,37,0,0,0,0,20feb2020,North Carolina,0,0,0,0,0,0,0,0
1739,37,0,0,0,0,21feb2020,North Carolina,0,0,0,0,0,0,0,0
1794,37,0,0,0,0,22feb2020,North Carolina,0,0,0,0,0,0,0,0
1849,37,0,0,0,0,23feb2020,North Carolina,0,0,0,0,0,0,0,0
1904,37,0,0,0,0,24feb2020,North Carolina,0,0,0,0,0,0,0,0
1959,37,0,0,0,0,25feb2020,North Carolina,0,0,0,0,0,0,0,0
2014,37,0,0,0,0,26feb2020,North Carolina,0,0,0,0,0,0,0,0
2069,37,0,0,0,0,27feb2020,North Carolina,0,0,0,0,0,0,0,0
2124,37,0,0,0,0,28feb2020,North Carolina,0,0,0,0,0,0,0,0
2179,37,0,0,0,0,29feb2020,North Carolina,0,0,0,0,0,0,0,0
2234,37,0,0,0,0,01mar2020,North Carolina,0,0,0,0,0,0,0,0
2289,37,0,0,0,0,02mar2020,North Carolina,0,0,0,0,0,0,0,0
2344,37,1,0,1,0,03mar2020,North Carolina,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0,.6931471805599453,0
2399,37,1,0,0,0,04mar2020,North Carolina,.6931471805599453,0,.6931471805599453,0,0,0,-.6931471805599453,0
2454,37,1,0,0,0,05mar2020,North Carolina,.6931471805599453,0,.6931471805599453,0,0,0,0,0
2509,37,2,0,1,0,06mar2020,North Carolina,1.09861228866811,0,1.09861228866811,0,.6931471805599453,0,.6931471805599453,0
2564,37,2,0,0,0,07mar2020,North Carolina,1.09861228866811,0,1.09861228866811,0,0,0,-.6931471805599453,0
2619,37,2,0,0,0,08mar2020,North Carolina,1.09861228866811,0,1.09861228866811,0,0,0,0,0
2674,37,7,0,5,0,09mar2020,North Carolina,2.079441541679836,0,2.079441541679836,0,1.791759469228055,0,1.791759469228055,0
2729,37,7,0,0,0,10mar2020,North Carolina,1.945910149055313,0,1.252762968495368,0,0,0,-1.791759469228055,0
2784,37,8,0,1,0,11mar2020,North Carolina,2.079441541679836,0,1.38629436111989,0,.6931471805599453,0,.6931471805599453,0
2839,37,16,0,8,0,12mar2020,North Carolina,2.772588722239781,0,2.079441541679836,0,2.19722457733622,0,1.504077396776274,0
2894,37,18,0,2,0,13mar2020,North Carolina,2.833213344056216,0,1.734601055388106,0,1.09861228866811,0,-1.09861228866811,0
2949,37,25,0,7,0,14mar2020,North Carolina,3.178053830347946,0,2.079441541679836,0,2.079441541679836,0,.980829253011726,0
3004,37,32,0,7,0,15mar2020,North Carolina,3.433987204485146,0,2.335374915817036,0,2.079441541679836,0,0,0
3059,37,34,0,2,0,16mar2020,North Carolina,3.332204510175204,0,1.252762968495368,0,1.09861228866811,0,-.980829253011726,0
3114,37,42,0,8,0,17mar2020,North Carolina,3.58351893845611,0,1.637608789400797,0,2.19722457733622,0,1.09861228866811,0
3169,37,66,0,24,0,18mar2020,North Carolina,4.07753744390572,0,1.998095902225884,0,3.218875824868201,0,1.021651247531981,0
3224,37,104,0,38,0,19mar2020,North Carolina,4.48863636973214,0,1.716047647492358,0,3.663561646129646,0,.4446858212614457,0
3279,37,144,0,40,0,20mar2020,North Carolina,4.844187086458591,0,2.010973742402375,0,3.713572066704308,0,.0500104205746617,0
3334,37,184,0,40,0,21mar2020,North Carolina,5.075173815233827,0,1.897119984885881,0,3.713572066704308,0,0,0
3389,37,269,0,85,0,22mar2020,North Carolina,5.472270673671475,0,2.038283469186329,0,4.454347296253507,0,.7407752295491994,0
3444,37,302,0,33,0,23mar2020,North Carolina,5.594711379601839,0,2.262506869426635,0,3.526360524616162,0,-.9279867716373458,0
3499,37,397,0,95,0,24mar2020,North Carolina,5.87493073085203,0,2.291411792395921,0,4.564348191467836,0,1.037987666851675,0
3554,37,562,1,165,1,25mar2020,North Carolina,6.208590026096629,.6931471805599453,2.131052582190909,.6931471805599453,5.111987788356544,.6931471805599453,.5476395968887076,.6931471805599453
3609,37,639,2,77,1,26mar2020,North Carolina,6.284134161070802,1.09861228866811,1.795497791338662,1.09861228866811,4.356708826689592,.6931471805599453,-.755278961666952,0
3664,37,784,3,145,1,27mar2020,North Carolina,6.46302945692067,1.386294361119891,1.618842370462079,1.386294361119891,4.983606621708336,.6931471805599453,.6268977950187447,0
3719,37,972,4,188,1,28mar2020,North Carolina,6.670766320845874,1.6094379124341,1.595592505612047,1.6094379124341,5.241747015059643,.6931471805599453,.2581403933513062,0
3774,37,1166,6,194,2,29mar2020,North Carolina,6.8001700683022,1.945910149055313,1.327899394630725,1.945910149055313,5.272999558563747,1.09861228866811,.0312525435041042,.4054651081081645
3829,37,1303,6,137,0,30mar2020,North Carolina,6.90975328164481,1.945910149055313,1.315041902042971,1.945910149055313,4.927253685157205,0,-.3457458734065417,-1.09861228866811
3884,37,1527,10,224,4,31mar2020,North Carolina,7.030857476116121,2.397895272798371,1.15592674526409,2.397895272798371,5.41610040220442,1.6094379124341,.4888467170472151,1.6094379124341
3939,37,1591,11,64,1,01apr2020,North Carolina,6.937314081223682,2.397895272798371,.7287240551270528,1.704748092238425,4.174387269895637,.6931471805599453,-1.241713132308783,-.916290731874155
3994,37,1858,17,267,6,02apr2020,North Carolina,7.106606137727303,2.772588722239781,.8224719766565007,1.673976433571671,5.590986980510857,1.945910149055313,1.41659971061522,1.252762968495368
4049,37,2093,23,235,6,03apr2020,North Carolina,7.177782416195197,3.044522437723423,.7147529592745272,1.658228076603532,5.463831805025611,1.945910149055313,-.127155175485246,0
4104,37,2402,30,309,7,04apr2020,North Carolina,7.266128779556451,3.295836866004329,.5953624587105768,1.686398953570229,5.736572297479192,2.079441541679836,.2727404924535817,.1335313926245225
4159,37,2585,37,183,7,05apr2020,North Carolina,7.258412150595307,3.465735902799727,.4582420822931068,1.519825753744413,5.214935757608986,2.079441541679836,-.5216365398702063,0
4214,37,2870,42,285,5,06apr2020,North Carolina,7.357556200910353,3.610917912644224,.4478029192655431,1.665007763588911,5.655991810819852,1.791759469228055,.4410560532108665,-.2876820724517808
4269,37,3220,50,350,8,07apr2020,North Carolina,7.434847875211999,3.713572066704308,.4039903990958784,1.315676793905937,5.860786223465865,2.19722457733622,.2047944126460131,.4054651081081646
4324,37,3423,61,203,11,08apr2020,North Carolina,7.513709247839705,3.931825632724326,.576395166616023,1.533930359925955,5.318119993844216,2.484906649788,-.5426662296216493,.2876820724517808
4379,37,3651,74,228,13,09apr2020,North Carolina,7.492203042618741,4.060443010546419,.3855969048914387,1.287854288306638,5.43372200355424,2.639057329615258,.1156020097100239,.1541506798272581
4434,37,3906,78,255,4,10apr2020,North Carolina,7.503289630675082,4.02535169073515,.3255072144798845,.9808292530117266,5.545177444479562,1.6094379124341,.1114554409253223,-1.029619417181158
4489,37,4310,86,404,8,11apr2020,North Carolina,7.554334823725748,4.04305126783455,.2882060441692973,.7472144018302211,6.003887067106539,2.19722457733622,.4587096226269765,.5877866649021193
4544,37,4520,86,210,0,12apr2020,North Carolina,7.568379267836522,3.912023005428146,.3099671172412153,.4462871026284194,5.351858133476067,0,-.6520289336304721,-2.19722457733622
4599,37,4788,91,268,5,13apr2020,North Carolina,7.5595594960077,3.912023005428146,.2020032950973469,.3011050927839216,5.594711379601839,1.791759469228055,.2428532461257724,1.791759469228055
4654,37,4992,116,204,25,14apr2020,North Carolina,7.480428306074208,4.204692619390966,.0455804308622083,.4911205526866578,5.323009979138408,3.258096538021482,-.2717014004634306,1.466337068793427
4709,37,5123,128,131,12,15apr2020,North Carolina,7.438971592395862,4.219507705176107,-.074737655443843,.2876820724517812,4.882801922586371,2.564949357461537,-.4402080565520379,-.6931471805599454
4764,37,5463,140,340,12,16apr2020,North Carolina,7.502738210754851,4.204692619390966,.0105351681361094,.1442496088445466,5.831882477283517,2.564949357461537,.9490805546971464,0
4819,37,5859,159,396,19,17apr2020,North Carolina,7.577633832602728,4.406719247264253,.0743442019276461,.3813675565291037,5.983936280687191,2.995732273553991,.1520538034036738,.4307829160924541
4874,37,6140,175,281,16,18apr2020,North Carolina,7.51261754467451,4.499809670330265,-.0417172790512375,.4567584024957148,5.641907070938114,2.833213344056216,-.3420292097490769,-.1625189294977747
4929,37,6493,183,353,8,19apr2020,North Carolina,7.587817219993427,4.584967478670572,.0194379521569052,.6729444732424263,5.869296913133774,2.19722457733622,.2273898421956604,-.6359887667199966
4984,37,6764,187,271,4,20apr2020,North Carolina,7.589335823170617,4.574710978503383,.0297763271629172,.6626879730752369,5.605802066295998,1.6094379124341,-.2634948468377765,-.5877866649021193
1685,38,0,0,0,0,20feb2020,North Dakota,0,0,0,0,0,0,0,0
1740,38,0,0,0,0,21feb2020,North Dakota,0,0,0,0,0,0,0,0
1795,38,0,0,0,0,22feb2020,North Dakota,0,0,0,0,0,0,0,0
1850,38,0,0,0,0,23feb2020,North Dakota,0,0,0,0,0,0,0,0
1905,38,0,0,0,0,24feb2020,North Dakota,0,0,0,0,0,0,0,0
1960,38,0,0,0,0,25feb2020,North Dakota,0,0,0,0,0,0,0,0
2015,38,0,0,0,0,26feb2020,North Dakota,0,0,0,0,0,0,0,0
2070,38,0,0,0,0,27feb2020,North Dakota,0,0,0,0,0,0,0,0
2125,38,0,0,0,0,28feb2020,North Dakota,0,0,0,0,0,0,0,0
2180,38,0,0,0,0,29feb2020,North Dakota,0,0,0,0,0,0,0,0
2235,38,0,0,0,0,01mar2020,North Dakota,0,0,0,0,0,0,0,0
2290,38,0,0,0,0,02mar2020,North Dakota,0,0,0,0,0,0,0,0
